,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4531,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Mary Brown's Famous Chicken,43.63683566544911,-79.62057539641114,Fried Chicken Joint
4532,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Arigato,43.63190130551674,-79.61457786825741,Sushi Restaurant
4533,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Popeyes Louisiana Kitchen,43.63776172341837,-79.62302248760078,Fried Chicken Joint
4534,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Starbucks,43.63696,-79.62103,Coffee Shop
4535,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Tim Hortons,43.6356208,-79.621405,Coffee Shop
4536,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Starbucks,43.643917,-79.613616,Coffee Shop
4537,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Irene's Celebrity Cakes,43.632869127067984,-79.62372757626488,Bakery
4538,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Tim Hortons,43.641120630610466,-79.60856687334774,Coffee Shop
4539,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Zauq,43.63527581929075,-79.62240530324318,Indian Restaurant
4540,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Sugar Daddy's,43.63968276094847,-79.62402142583908,Nightclub
4541,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Dixie Park Centre,43.631803542013316,-79.6144742752582,Shopping Mall
4542,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,La Sem Patisserie,43.633653380296224,-79.62345791170199,Bakery
4543,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Great North American Grill,43.63842948751721,-79.61875587791347,American Restaurant
4544,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Kandahar Kabab,43.63977368719036,-79.62556752887993,Middle Eastern Restaurant
4545,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Tim Hortons,43.638666622483335,-79.62367594242096,Coffee Shop
4546,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Kids Sport,43.632291544888865,-79.61625824558259,Playground
4547,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Dixie Park Food Court,43.63199,-79.61433,Food Court
4548,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Pho Tai Lo Viet,43.631965204774396,-79.61443970657635,Thai Restaurant
4549,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Dynasty BBQ restaurant,43.63194255158574,-79.61455213795152,Chinese Restaurant
4550,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Lemon Grass Kitchen,43.631886943723025,-79.61454779055316,Chinese Restaurant
4551,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Domino's Pizza,43.631841441072574,-79.61457681811132,Pizza Place
4552,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Hockey Experts,43.63165291558542,-79.61590049826054,Sporting Goods Shop
4553,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Fuel Fitness,43.631435128414076,-79.61658254020304,Gym / Fitness Center
4554,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,dixie station,43.630287,-79.614312,Bus Station
4555,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Dixie Transitway Station,43.629585,-79.614916,Bus Station
4556,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Square One CrossFit,43.62905531152822,-79.62079524993896,Gym
4557,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Rorschach Brewing Co.,43.6634831695922,-79.31982368639481,Brewery
4558,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Leslieville Farmers Market,43.664901398008624,-79.31978354343948,Farmers Market
4559,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,The Sidekick,43.66448428095712,-79.3251615270421,Comic Shop
4560,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Chino Locos,43.664653279986126,-79.32558448882219,Burrito Place
4561,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Queen Margherita Pizza,43.664685391781596,-79.32416396716876,Pizza Place
4562,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Black Lab Brewing,43.661839494907305,-79.3291369016646,Brewery
4563,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Hastings Snack Bar,43.66369665013437,-79.32899381239767,Snack Place
4564,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Woodbine Park,43.66486036311473,-79.31510925292969,Park
4565,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Hitch Bar,43.663249809571035,-79.33064915944564,Bar
4566,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Descendant Detroit Style Pizza,43.66280217891642,-79.33238038071265,Pizza Place
4567,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Little Triple A Bar (AAA),43.66369743650117,-79.3291366490884,BBQ Joint
4568,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Leslieville Flea Market,43.66277913807175,-79.33025010837243,Flea Market
4569,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,System Fitness,43.667171452103204,-79.31273345707406,Gym
4570,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Greenwood Park,43.66902471426758,-79.32816286954568,Park
4571,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Farm Boy,43.65786255717464,-79.33037242666185,Grocery Store
4572,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Kibo Sushi House,43.662633,-79.332677,Sushi Restaurant
4573,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,O Sushi,43.66668372330836,-79.3166142781831,Sushi Restaurant
4574,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Radical Road Brewing,43.662771755276616,-79.33251474073776,Brewery
4575,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Ashbridges Bay Skatepark,43.662547867049305,-79.31563069104494,Skate Park
4576,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Tango Palace Coffee Company,43.6625313811144,-79.33369586477887,Coffee Shop
4577,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,The Burger's Priest,43.666730640369295,-79.31555614915459,Fast Food Restaurant
4578,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Brett's Ice Cream,43.667222,-79.312831,Ice Cream Shop
4579,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Chick-n-Joy,43.66518127981666,-79.32140349279904,Fast Food Restaurant
4580,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,British Style Fish & Chips,43.66872336908457,-79.31713935234417,Fish & Chips Shop
4581,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Blondie’s Pizza,43.666958,-79.330457,Pizza Place
4582,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,LCBO,43.66673150624233,-79.31496605090986,Liquor Store
4583,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Gio Rana's Really Really Nice Restaurant,43.66336657355032,-79.33042524525726,Italian Restaurant
4584,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Greta Solomon's,43.6619,-79.3315,French Restaurant
4585,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Ashbridge's Bay Park,43.6618219590429,-79.3104239962397,Park
4586,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,The Friendly Thai,43.6632249323307,-79.3304883883445,Thai Restaurant
4587,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Casa di Giorgio,43.66664527559903,-79.31520351125722,Italian Restaurant
4588,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Athens Pastries Cafe,43.662825838983416,-79.30991000597972,Bakery
4589,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Beach Volleyball,43.662504774545496,-79.30970314558749,Beach
4590,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Experience Communications Lake Shore (Rogers),43.65793498253477,-79.32824020937504,Electronics Store
4591,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Timmie Doggie Outfitters,43.6628735310239,-79.33209893677817,Pet Store
4592,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,The Tulip Steakhouse,43.66634820248808,-79.31685400996346,Steakhouse
4593,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,YAYA,43.65984221786718,-79.33186537817195,Diner
4594,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,The Purple Purl,43.66277924068179,-79.33259801956473,Arts & Crafts Store
4595,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Leslie Grove Park,43.66296227311452,-79.33344426350223,Park
4596,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Pet Valu,43.66697917950893,-79.31466465565389,Pet Store
4597,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Starbucks,43.6596001606551,-79.32827692231268,Coffee Shop
4598,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Leslie Jones,43.66296003751739,-79.33183392676449,American Restaurant
4599,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Murphy's Law,43.66731906186093,-79.31265587607287,Pub
4600,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Tim Hortons,43.662644,-79.309945,Coffee Shop
4601,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Breakfast Club,43.66281138704356,-79.31017398834229,Breakfast Spot
4602,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Carters Landing,43.662414339782536,-79.30989802508064,Bistro
4603,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Country Style,43.667662,-79.312006,Coffee Shop
4604,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,Ashbridges Bay Yacht Club (ABYC),43.658209508766944,-79.31100426252094,Harbor / Marina
4605,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,LCBO,43.60228082768786,-79.4993016827402,Liquor Store
4606,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Huevos Gourmet,43.601187646118454,-79.50371705335499,Mexican Restaurant
4607,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Sweet Olenka's,43.60109921195078,-79.50032493418274,Dessert Shop
4608,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Cellar Door Restaurant,43.600221,-79.507638,Italian Restaurant
4609,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Prince Of Wales Park,43.59879724109164,-79.49900058525606,Park
4610,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,New Toronto Fish & Chips,43.60184940532482,-79.50328125758809,Restaurant
4611,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Bombay on the Lake,43.600157309834074,-79.50799174394479,Indian Restaurant
4612,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Domino's Pizza,43.60158294371704,-79.50090463107409,Pizza Place
4613,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Albatros Pub,43.59973728807503,-79.51009383603599,Pub
4614,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Mimico Arena,43.612739007491555,-79.49868183926128,Skating Rink
4615,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Delicia Bakery & Pastry,43.601402988357286,-79.50301234678948,Bakery
4616,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Mario & Selina's No Frills,43.612186,-79.497828,Grocery Store
4617,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Lucky Dice Restaurant,43.601392135734876,-79.50305626141281,Café
4618,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Popeyes Louisiana Kitchen,43.6020694028516,-79.49940016778937,Fried Chicken Joint
4619,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,McDonald's,43.60246404619248,-79.49885909892578,Fast Food Restaurant
4620,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Shoppers Drug Mart,43.601677,-79.502239,Pharmacy
4621,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Maple Leaf House,43.602039568126486,-79.49867786252557,American Restaurant
4622,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,TTC Stop #05197,43.603493,-79.4935,Bus Stop
4623,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Miles Road End Parkette,43.60876845985822,-79.48993927294168,Park
4624,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
4625,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
4626,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
4627,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Farm Boy,43.61001249260805,-79.54758144706244,Grocery Store
4628,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Dollarama,43.60951042872165,-79.5476856289529,Discount Store
4629,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Morocco House,43.609938,-79.54902,Moroccan Restaurant
4630,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
4631,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Pizza Pizza,43.60534035117562,-79.54725175609202,Pizza Place
4632,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Subway,43.59915224732402,-79.54439458247475,Sandwich Place
4633,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Sir Adam Beck Rink,43.602526494798546,-79.5474551115246,Skating Rink
4634,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Pioneer Energy,43.597355,-79.543241,Gas Station
4635,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Murray's Variety Store,43.6077238512801,-79.54806331845603,Convenience Store
4636,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Brownsline Donuts,43.60785135475217,-79.54806260980605,Donut Shop
4637,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Etobicoke Valley Park,43.60193408779726,-79.55229115067102,Park
4638,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Dollarama,43.608774,-79.547682,Discount Store
4639,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,OUTFRONT Media Canada,43.604356876347225,-79.53270627165438,Print Shop
4640,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Etobicoke Creek Trail,43.59445049584764,-79.54585480262442,Trail
4641,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Shoppes of Alderwood,43.610134,-79.54732,Shopping Mall
4642,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Sav-On Drug Mart,43.60989067411187,-79.54961756159075,Pharmacy
4643,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Evans and Brown's Line,43.60949161578132,-79.55052314089633,Intersection
4644,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,LCBO,43.5938772573663,-79.5404141024165,Liquor Store
